No.,TimeStamp(UNIX),Latitude,Longitude,SSID,Channel,RSSI(dBm),,
453,1600944321,35.1588124,136.9242134,AAA001,5,-75,,
454,1600944321,35.1588124,136.9242134,AAA001,5,-75,,
455,1600944322,35.1588124,136.9242134,AAA001,5,-75,,
456,1600944323,35.1588124,136.9242134,AAA001,5,-75,,
457,1600944324,35.1588124,136.9242134,AAA001,5,-75,,
458,1600944324,35.1588124,136.9242134,AAA001,5,-75,,
459,1600944325,35.1588124,136.9242134,AAA001,5,-75,,
460,1600944326,35.1588124,136.9242134,AAA001,5,-75,,
461,1600944326,35.1588124,136.9242134,AAA001,5,-75,,
462,1600944327,35.1588124,136.9242134,AAA001,5,-75,,
463,1600944328,35.1588124,136.9242134,AAA001,5,-75,,
464,1600944328,35.1588124,136.9242134,AAA001,5,-75,,
465,1600944329,35.1588124,136.9242134,AAA001,5,-75,,
466,1600944330,35.1588124,136.9242134,AAA001,5,-75,,
467,1600944330,35.1588124,136.9242134,AAA001,5,-75,,
468,1600944331,35.1588124,136.9242134,AAA001,5,-75,,
469,1600944332,35.1588124,136.9242134,AAA001,5,-75,,
470,1600944332,35.1588124,136.9242134,AAA001,5,-75,,
471,1600944333,35.1588124,136.9242134,AAA001,5,-75,,
472,1600944334,35.1588124,136.9242134,AAA001,5,-75,,
473,1600944335,35.1588124,136.9242134,AAA001,5,-75,,
474,1600944335,35.1588124,136.9242134,AAA001,5,-75,,
475,1600944336,35.1588124,136.9242134,AAA001,5,-75,,
476,1600944337,35.1588124,136.9242134,AAA001,5,-75,,
477,1600944337,35.1588124,136.9242134,AAA001,5,-75,,
478,1600944338,35.1588124,136.9242134,AAA001,5,-75,,
479,1600944339,35.1588124,136.9242134,AAA001,5,-75,,
480,1600944340,35.1588124,136.9242134,AAA001,5,-75,,
481,1600944340,35.1588124,136.9242134,AAA001,5,-75,,
482,1600944341,35.1588124,136.9242134,AAA001,5,-75,,
483,1600944342,35.1588124,136.9242134,AAA001,5,-75,,
484,1600944343,35.1588124,136.9242134,AAA001,5,-75,,
485,1600944343,35.1588124,136.9242134,AAA001,5,-75,,
486,1600944344,35.1588124,136.9242134,AAA001,5,-75,,
487,1600944345,35.1588124,136.9242134,AAA001,5,-75,,
488,1600944345,35.1588124,136.9242134,AAA001,5,-75,,
489,1600944346,35.1588124,136.9242134,AAA001,5,-75,,
490,1600944347,35.1588124,136.9242134,AAA001,5,-75,,
491,1600944347,35.1588124,136.9242134,AAA001,5,-75,,
492,1600944348,35.1588124,136.9242134,AAA001,5,-69,,
493,1600944349,35.1588124,136.9242134,AAA001,5,-69,,
494,1600944350,35.1588124,136.9242134,AAA001,5,-69,,
495,1600944350,35.1588124,136.9242134,AAA001,5,-69,,
496,1600944351,35.1588124,136.9242134,AAA001,5,-69,,
497,1600944352,35.1588124,136.9242134,AAA001,5,-69,,
498,1600944352,35.1588124,136.9242134,AAA001,5,-69,,
499,1600944353,35.1588124,136.9242134,AAA001,5,-69,,
500,1600944354,35.1588124,136.9242134,AAA001,5,-69,,
501,1600944521,35.1587017,136.9242315,AAA001,5,-70,,
502,1600944521,35.1587017,136.9242315,AAA001,5,-70,,
503,1600944522,35.1587017,136.9242315,AAA001,5,-70,,
504,1600944523,35.1587017,136.9242315,AAA001,5,-70,,
505,1600944523,35.1587017,136.9242315,AAA001,5,-70,,
506,1600944524,35.1587017,136.9242315,AAA001,5,-70,,
507,1600944525,35.1587017,136.9242315,AAA001,5,-70,,
508,1600944526,35.1587017,136.9242315,AAA001,5,-70,,
509,1600944526,35.1587017,136.9242315,AAA001,5,-70,,
510,1600944527,35.1587017,136.9242315,AAA001,5,-70,,
511,1600944528,35.1587017,136.9242315,AAA001,5,-70,,
512,1600944528,35.1587017,136.9242315,AAA001,5,-70,,
513,1600944529,35.1587017,136.9242315,AAA001,5,-70,,
514,1600944530,35.1587017,136.9242315,AAA001,5,-70,,
515,1600944530,35.1587017,136.9242315,AAA001,5,-70,,
516,1600944531,35.1587017,136.9242315,AAA001,5,-70,,
517,1600944532,35.1587017,136.9242315,AAA001,5,-70,,
518,1600944533,35.1587017,136.9242315,AAA001,5,-70,,
519,1600944533,35.1587017,136.9242315,AAA001,5,-70,,
520,1600944534,35.1587017,136.9242315,AAA001,5,-70,,
521,1600944535,35.1587017,136.9242315,AAA001,5,-70,,
522,1600944535,35.1587017,136.9242315,AAA001,5,-70,,
523,1600944536,35.1587017,136.9242315,AAA001,5,-70,,
524,1600944537,35.1587017,136.9242315,AAA001,5,-70,,
525,1600944537,35.1587017,136.9242315,AAA001,5,-70,,
526,1600944538,35.1587017,136.9242315,AAA001,5,-70,,
527,1600944539,35.1587017,136.9242315,AAA001,5,-70,,
528,1600944539,35.1587017,136.9242315,AAA001,5,-70,,
529,1600944540,35.1587017,136.9242315,AAA001,5,-70,,
530,1600944541,35.1587017,136.9242315,AAA001,5,-70,,
531,1600944541,35.1587017,136.9242315,AAA001,5,-70,,
532,1600944542,35.1587017,136.9242315,AAA001,5,-70,,
533,1600944543,35.1587017,136.9242315,AAA001,5,-76,,
534,1600944543,35.1587017,136.9242315,AAA001,5,-76,,
535,1600944544,35.1587017,136.9242315,AAA001,5,-76,,
536,1600944545,35.1587017,136.9242315,AAA001,5,-76,,
537,1600944545,35.1587017,136.9242315,AAA001,5,-76,,
538,1600944546,35.1587017,136.9242315,AAA001,5,-76,,
539,1600944547,35.1587017,136.9242315,AAA001,5,-76,,
540,1600944548,35.1587017,136.9242315,AAA001,5,-76,,
541,1600944548,35.1587017,136.9242315,AAA001,5,-76,,
542,1600944549,35.1587017,136.9242315,AAA001,5,-76,,
543,1600944550,35.1587017,136.9242315,AAA001,5,-76,,
544,1600944550,35.1587017,136.9242315,AAA001,5,-76,,
545,1600944551,35.1587017,136.9242315,AAA001,5,-76,,
546,1600944552,35.1587017,136.9242315,AAA001,5,-76,,
547,1600944553,35.1587017,136.9242315,AAA001,5,-76,,
548,1600944553,35.1587017,136.9242315,AAA001,5,-76,,
549,1600944554,35.1587017,136.9242315,AAA001,5,-76,,
550,1600944555,35.1587017,136.9242315,AAA001,5,-76,,
551,1600944555,35.1587017,136.9242315,AAA001,5,-76,,
552,1600944556,35.1587017,136.9242315,AAA001,5,-76,,
553,1600944557,35.1587017,136.9242315,AAA001,5,-76,,
554,1600944557,35.1587017,136.9242315,AAA001,5,-76,,
555,1600944558,35.1587017,136.9242315,AAA001,5,-76,,
556,1600944559,35.1587017,136.9242315,AAA001,5,-76,,
557,1600944560,35.1587017,136.9242315,AAA001,5,-76,,
558,1600944560,35.1587017,136.9242315,AAA001,5,-76,,
559,1600944561,35.1587017,136.9242315,AAA001,5,-76,,
560,1600944562,35.1587017,136.9242315,AAA001,5,-76,,
561,1600944563,35.1587017,136.9242315,AAA001,5,-76,,
562,1600944563,35.1587017,136.9242315,AAA001,5,-76,,
563,1600944564,35.1587017,136.9242315,AAA001,5,-76,,
564,1600944565,35.1587017,136.9242315,AAA001,5,-76,,
565,1600944566,35.1587017,136.9242315,AAA001,5,-76,,
566,1600944566,35.1587017,136.9242315,AAA001,5,-76,,
567,1600944567,35.1587017,136.9242315,AAA001,5,-76,,
568,1600944568,35.1587017,136.9242315,AAA001,5,-76,,
569,1600944568,35.1587017,136.9242315,AAA001,5,-76,,
570,1600944569,35.1587017,136.9242315,AAA001,5,-76,,
571,1600944570,35.1587017,136.9242315,AAA001,5,-76,,
572,1600944571,35.1587017,136.9242315,AAA001,5,-76,,
573,1600944571,35.1587017,136.9242315,AAA001,5,-76,,
574,1600944572,35.1587017,136.9242315,AAA001,5,-76,,
575,1600944573,35.1587017,136.9242315,AAA001,5,-76,,
576,1600944573,35.1587017,136.9242315,AAA001,5,-76,,
577,1600944607,35.1587017,136.9242315,AAA001,5,-78,,
578,1600944608,35.1587017,136.9242315,AAA001,5,-78,,
579,1600944609,35.1587017,136.9242315,AAA001,5,-78,,
580,1600944609,35.1587017,136.9242315,AAA001,5,-78,,
581,1600944610,35.1587017,136.9242315,AAA001,5,-78,,
582,1600944610,35.1587017,136.9242315,AAA001,5,-78,,
583,1600944611,35.1587017,136.9242315,AAA001,5,-78,,
584,1600944612,35.1587017,136.9242315,AAA001,5,-78,,
585,1600944613,35.1587017,136.9242315,AAA001,5,-78,,
586,1600944613,35.1587017,136.9242315,AAA001,5,-78,,
587,1600944614,35.1587017,136.9242315,AAA001,5,-78,,
588,1600944615,35.1587017,136.9242315,AAA001,5,-78,,
589,1600944615,35.1587017,136.9242315,AAA001,5,-78,,
590,1600944616,35.1587017,136.9242315,AAA001,5,-78,,
591,1600944617,35.1587017,136.9242315,AAA001,5,-78,,
592,1600944618,35.1587017,136.9242315,AAA001,5,-78,,
593,1600944618,35.1587017,136.9242315,AAA001,5,-78,,
594,1600944619,35.1587017,136.9242315,AAA001,5,-78,,
595,1600944620,35.1587017,136.9242315,AAA001,5,-78,,
596,1600944621,35.1587017,136.9242315,AAA001,5,-78,,
597,1600944621,35.1587017,136.9242315,AAA001,5,-78,,
598,1600944622,35.1587017,136.9242315,AAA001,5,-78,,
599,1600944623,35.1587017,136.9242315,AAA001,5,-78,,
600,1600944623,35.1587017,136.9242315,AAA001,5,-78,,
601,1600944799,35.1585882,136.9242245,AAA001,5,-61,,
602,1600944800,35.1585882,136.9242245,AAA001,5,-61,,
603,1600944801,35.1585882,136.9242245,AAA001,5,-61,,
604,1600944801,35.1585882,136.9242245,AAA001,5,-61,,
605,1600944802,35.1585882,136.9242245,AAA001,5,-61,,
606,1600944803,35.1585882,136.9242245,AAA001,5,-61,,
607,1600944803,35.1585882,136.9242245,AAA001,5,-61,,
608,1600944804,35.1585882,136.9242245,AAA001,5,-61,,
609,1600944805,35.1585882,136.9242245,AAA001,5,-61,,
610,1600944805,35.1585882,136.9242245,AAA001,5,-61,,
611,1600944806,35.1585882,136.9242245,AAA001,5,-61,,
612,1600944807,35.1585882,136.9242245,AAA001,5,-61,,
613,1600944808,35.1585882,136.9242245,AAA001,5,-61,,
614,1600944808,35.1585882,136.9242245,AAA001,5,-61,,
615,1600944809,35.1585882,136.9242245,AAA001,5,-61,,
616,1600944810,35.1585882,136.9242245,AAA001,5,-61,,
617,1600944810,35.1585882,136.9242245,AAA001,5,-61,,
618,1600944811,35.1585882,136.9242245,AAA001,5,-61,,
619,1600944812,35.1585882,136.9242245,AAA001,5,-61,,
620,1600944812,35.1585882,136.9242245,AAA001,5,-61,,
621,1600944813,35.1585882,136.9242245,AAA001,5,-61,,
622,1600944814,35.1585882,136.9242245,AAA001,5,-61,,
623,1600944814,35.1585882,136.9242245,AAA001,5,-61,,
624,1600944815,35.1585882,136.9242245,AAA001,5,-61,,
625,1600944816,35.1585882,136.9242245,AAA001,5,-61,,
626,1600944816,35.1585882,136.9242245,AAA001,5,-61,,
627,1600944817,35.1585882,136.9242245,AAA001,5,-61,,
628,1600944818,35.1585882,136.9242245,AAA001,5,-61,,
629,1600944818,35.1585882,136.9242245,AAA001,5,-61,,
630,1600944819,35.1585882,136.9242245,AAA001,5,-61,,
631,1600944820,35.1585882,136.9242245,AAA001,5,-61,,
632,1600944820,35.1585882,136.9242245,AAA001,5,-61,,
633,1600944821,35.1585882,136.9242245,AAA001,5,-61,,
634,1600944822,35.1585882,136.9242245,AAA001,5,-61,,
635,1600944822,35.1585882,136.9242245,AAA001,5,-61,,
636,1600944823,35.1585882,136.9242245,AAA001,5,-61,,
637,1600944824,35.1585882,136.9242245,AAA001,5,-61,,
638,1600944825,35.1585882,136.9242245,AAA001,5,-61,,
639,1600944825,35.1585882,136.9242245,AAA001,5,-61,,
640,1600944826,35.1585882,136.9242245,AAA001,5,-61,,
641,1600944827,35.1585882,136.9242245,AAA001,5,-61,,
642,1600944827,35.1585882,136.9242245,AAA001,5,-61,,
643,1600944828,35.1585882,136.9242245,AAA001,5,-61,,
644,1600944829,35.1585882,136.9242245,AAA001,5,-61,,
645,1600944830,35.1585882,136.9242245,AAA001,5,-69,,
646,1600944830,35.1585882,136.9242245,AAA001,5,-69,,
647,1600944831,35.1585882,136.9242245,AAA001,5,-69,,
648,1600944832,35.1585882,136.9242245,AAA001,5,-69,,
649,1600944832,35.1585882,136.9242245,AAA001,5,-69,,
650,1600944833,35.1585882,136.9242245,AAA001,5,-69,,
651,1600944834,35.1585882,136.9242245,AAA001,5,-69,,
652,1600944835,35.1585882,136.9242245,AAA001,5,-69,,
653,1600944835,35.1585882,136.9242245,AAA001,5,-69,,
654,1600944836,35.1585882,136.9242245,AAA001,5,-69,,
655,1600944837,35.1585882,136.9242245,AAA001,5,-69,,
656,1600944837,35.1585882,136.9242245,AAA001,5,-69,,
657,1600944838,35.1585882,136.9242245,AAA001,5,-69,,
658,1600944839,35.1585882,136.9242245,AAA001,5,-69,,
659,1600944839,35.1585882,136.9242245,AAA001,5,-69,,
660,1600944840,35.1585882,136.9242245,AAA001,5,-69,,
661,1600944841,35.1585882,136.9242245,AAA001,5,-69,,
662,1600944842,35.1585882,136.9242245,AAA001,5,-69,,
663,1600944842,35.1585882,136.9242245,AAA001,5,-69,,
664,1600944843,35.1585882,136.9242245,AAA001,5,-69,,
665,1600944844,35.1585882,136.9242245,AAA001,5,-69,,
666,1600944845,35.1585882,136.9242245,AAA001,5,-69,,
667,1600944845,35.1585882,136.9242245,AAA001,5,-69,,
668,1600944846,35.1585882,136.9242245,AAA001,5,-69,,
669,1600944846,35.1585882,136.9242245,AAA001,5,-69,,
670,1600944847,35.1585882,136.9242245,AAA001,5,-69,,
671,1600944848,35.1585882,136.9242245,AAA001,5,-69,,
672,1600944849,35.1585882,136.9242245,AAA001,5,-69,,
673,1600944849,35.1585882,136.9242245,AAA001,5,-69,,
674,1600944850,35.1585882,136.9242245,AAA001,5,-69,,
675,1600944851,35.1585882,136.9242245,AAA001,5,-69,,
676,1600944851,35.1585882,136.9242245,AAA001,5,-69,,
677,1600944852,35.1585882,136.9242245,AAA001,5,-69,,
678,1600944853,35.1585882,136.9242245,AAA001,5,-69,,
679,1600944853,35.1585882,136.9242245,AAA001,5,-69,,
680,1600944854,35.1585882,136.9242245,AAA001,5,-69,,
681,1600944855,35.1585882,136.9242245,AAA001,5,-69,,
682,1600944855,35.1585882,136.9242245,AAA001,5,-69,,
683,1600944856,35.1585882,136.9242245,AAA001,5,-69,,
684,1600944857,35.1585882,136.9242245,AAA001,5,-69,,
685,1600944857,35.1585882,136.9242245,AAA001,5,-69,,
686,1600944858,35.1585882,136.9242245,AAA001,5,-69,,
687,1600944859,35.1585882,136.9242245,AAA001,5,-69,,
688,1600944859,35.1585882,136.9242245,AAA001,5,-69,,
689,1600944860,35.1585882,136.9242245,AAA001,5,-69,,
690,1600944861,35.1585882,136.9242245,AAA001,5,-69,,
691,1600944861,35.1585882,136.9242245,AAA001,5,-69,,
692,1600944862,35.1585882,136.9242245,AAA001,5,-69,,
693,1600944863,35.1585882,136.9242245,AAA001,5,-56,,
694,1600944864,35.1585882,136.9242245,AAA001,5,-56,,
695,1600944864,35.1585882,136.9242245,AAA001,5,-56,,
696,1600944865,35.1585882,136.9242245,AAA001,5,-56,,
697,1600944866,35.1585882,136.9242245,AAA001,5,-56,,
698,1600944867,35.1585882,136.9242245,AAA001,5,-56,,
699,1600944867,35.1585882,136.9242245,AAA001,5,-56,,
700,1600944868,35.1585882,136.9242245,AAA001,5,-56,,
701,1600944978,35.1586219,136.9240414,AAA001,5,-65,,
702,1600944979,35.1586219,136.9240414,AAA001,5,-65,,
703,1600944979,35.1586219,136.9240414,AAA001,5,-65,,
704,1600944980,35.1586219,136.9240414,AAA001,5,-65,,
705,1600944981,35.1586219,136.9240414,AAA001,5,-65,,
706,1600944982,35.1586219,136.9240414,AAA001,5,-65,,
707,1600944982,35.1586219,136.9240414,AAA001,5,-65,,
708,1600944983,35.1586219,136.9240414,AAA001,5,-65,,
709,1600944984,35.1586219,136.9240414,AAA001,5,-65,,
710,1600944985,35.1586219,136.9240414,AAA001,5,-65,,
711,1600944985,35.1586219,136.9240414,AAA001,5,-65,,
712,1600944986,35.1586219,136.9240414,AAA001,5,-65,,
713,1600944987,35.1586219,136.9240414,AAA001,5,-65,,
714,1600944988,35.1586219,136.9240414,AAA001,5,-65,,
715,1600944988,35.1586219,136.9240414,AAA001,5,-65,,
716,1600944989,35.1586219,136.9240414,AAA001,5,-65,,
717,1600944990,35.1586219,136.9240414,AAA001,5,-65,,
718,1600944991,35.1586219,136.9240414,AAA001,5,-65,,
719,1600944991,35.1586219,136.9240414,AAA001,5,-65,,
720,1600944992,35.1586219,136.9240414,AAA001,5,-65,,
721,1600944993,35.1586219,136.9240414,AAA001,5,-62,,
722,1600944993,35.1586219,136.9240414,AAA001,5,-62,,
723,1600944994,35.1586219,136.9240414,AAA001,5,-62,,
724,1600944995,35.1586219,136.9240414,AAA001,5,-62,,
725,1600944995,35.1586219,136.9240414,AAA001,5,-62,,
726,1600944996,35.1586219,136.9240414,AAA001,5,-62,,
727,1600944997,35.1586219,136.9240414,AAA001,5,-62,,
728,1600944998,35.1586219,136.9240414,AAA001,5,-62,,
729,1600944998,35.1586219,136.9240414,AAA001,5,-62,,
730,1600944999,35.1586219,136.9240414,AAA001,5,-62,,
731,1600945000,35.1586219,136.9240414,AAA001,5,-62,,
732,1600945001,35.1586219,136.9240414,AAA001,5,-62,,
733,1600945001,35.1586219,136.9240414,AAA001,5,-62,,
734,1600945002,35.1586219,136.9240414,AAA001,5,-62,,
735,1600945003,35.1586219,136.9240414,AAA001,5,-62,,
736,1600945003,35.1586219,136.9240414,AAA001,5,-62,,
737,1600945004,35.1586219,136.9240414,AAA001,5,-62,,
738,1600945005,35.1586219,136.9240414,AAA001,5,-62,,
739,1600945006,35.1586219,136.9240414,AAA001,5,-62,,
740,1600945006,35.1586219,136.9240414,AAA001,5,-62,,
741,1600945007,35.1586219,136.9240414,AAA001,5,-62,,
742,1600945008,35.1586219,136.9240414,AAA001,5,-62,,
743,1600945008,35.1586219,136.9240414,AAA001,5,-62,,
744,1600945009,35.1586219,136.9240414,AAA001,5,-62,,
745,1600945010,35.1586219,136.9240414,AAA001,5,-62,,
746,1600945011,35.1586219,136.9240414,AAA001,5,-62,,
747,1600945011,35.1586219,136.9240414,AAA001,5,-62,,
748,1600945012,35.1586219,136.9240414,AAA001,5,-62,,
749,1600945013,35.1586219,136.9240414,AAA001,5,-62,,
750,1600945013,35.1586219,136.9240414,AAA001,5,-62,,
751,1600945014,35.1586219,136.9240414,AAA001,5,-62,,
752,1600945015,35.1586219,136.9240414,AAA001,5,-62,,
753,1600945016,35.1586219,136.9240414,AAA001,5,-62,,
754,1600945016,35.1586219,136.9240414,AAA001,5,-62,,
755,1600945017,35.1586219,136.9240414,AAA001,5,-62,,
756,1600945018,35.1586219,136.9240414,AAA001,5,-62,,
757,1600945018,35.1586219,136.9240414,AAA001,5,-62,,
758,1600945019,35.1586219,136.9240414,AAA001,5,-62,,
759,1600945020,35.1586219,136.9240414,AAA001,5,-62,,
760,1600945021,35.1586219,136.9240414,AAA001,5,-62,,
761,1600945021,35.1586219,136.9240414,AAA001,5,-62,,
762,1600945022,35.1586219,136.9240414,AAA001,5,-62,,
763,1600945023,35.1586219,136.9240414,AAA001,5,-62,,
764,1600945024,35.1586219,136.9240414,AAA001,5,-62,,
765,1600945024,35.1586219,136.9240414,AAA001,5,-71,,
766,1600945025,35.1586219,136.9240414,AAA001,5,-71,,
767,1600945026,35.1586219,136.9240414,AAA001,5,-71,,
768,1600945027,35.1586219,136.9240414,AAA001,5,-71,,
769,1600945027,35.1586219,136.9240414,AAA001,5,-71,,
770,1600945028,35.1586219,136.9240414,AAA001,5,-71,,
771,1600945029,35.1586219,136.9240414,AAA001,5,-71,,
772,1600945029,35.1586219,136.9240414,AAA001,5,-71,,
773,1600945030,35.1586219,136.9240414,AAA001,5,-71,,
774,1600945031,35.1586219,136.9240414,AAA001,5,-71,,
775,1600945032,35.1586219,136.9240414,AAA001,5,-71,,
776,1600945032,35.1586219,136.9240414,AAA001,5,-71,,
777,1600945033,35.1586219,136.9240414,AAA001,5,-71,,
778,1600945034,35.1586219,136.9240414,AAA001,5,-71,,
779,1600945034,35.1586219,136.9240414,AAA001,5,-71,,
780,1600945035,35.1586219,136.9240414,AAA001,5,-71,,
781,1600945036,35.1586219,136.9240414,AAA001,5,-71,,
782,1600945037,35.1586219,136.9240414,AAA001,5,-71,,
783,1600945037,35.1586219,136.9240414,AAA001,5,-71,,
784,1600945038,35.1586219,136.9240414,AAA001,5,-71,,
785,1600945039,35.1586219,136.9240414,AAA001,5,-71,,
786,1600945039,35.1586219,136.9240414,AAA001,5,-71,,
787,1600945040,35.1586219,136.9240414,AAA001,5,-71,,
788,1600945041,35.1586219,136.9240414,AAA001,5,-71,,
789,1600945042,35.1586219,136.9240414,AAA001,5,-71,,
790,1600945042,35.1586219,136.9240414,AAA001,5,-71,,
791,1600945043,35.1586219,136.9240414,AAA001,5,-71,,
792,1600945044,35.1586219,136.9240414,AAA001,5,-71,,
793,1600945045,35.1586219,136.9240414,AAA001,5,-71,,
794,1600945045,35.1586219,136.9240414,AAA001,5,-71,,
795,1600945046,35.1586219,136.9240414,AAA001,5,-71,,
796,1600945047,35.1586219,136.9240414,AAA001,5,-71,,
797,1600945047,35.1586219,136.9240414,AAA001,5,-71,,
798,1600945048,35.1586219,136.9240414,AAA001,5,-71,,
799,1600945049,35.1586219,136.9240414,AAA001,5,-71,,
800,1600945049,35.1586219,136.9240414,AAA001,5,-71,,
801,1600945120,35.1586101,136.923922,AAA001,5,-65,,
802,1600945121,35.1586101,136.923922,AAA001,5,-65,,
803,1600945122,35.1586101,136.923922,AAA001,5,-65,,
804,1600945188,35.1586101,136.923922,AAA001,5,-67,,
805,1600945188,35.1586101,136.923922,AAA001,5,-67,,
806,1600945189,35.1586101,136.923922,AAA001,5,-67,,
807,1600945190,35.1586101,136.923922,AAA001,5,-67,,
808,1600945191,35.1586101,136.923922,AAA001,5,-67,,
809,1600945191,35.1586101,136.923922,AAA001,5,-67,,
810,1600945192,35.1586101,136.923922,AAA001,5,-67,,
811,1600945193,35.1586101,136.923922,AAA001,5,-67,,
812,1600945194,35.1586101,136.923922,AAA001,5,-67,,
813,1600945194,35.1586101,136.923922,AAA001,5,-67,,
814,1600945195,35.1586101,136.923922,AAA001,5,-67,,
815,1600945196,35.1586101,136.923922,AAA001,5,-67,,
816,1600945196,35.1586101,136.923922,AAA001,5,-67,,
817,1600945197,35.1586101,136.923922,AAA001,5,-67,,
818,1600945198,35.1586101,136.923922,AAA001,5,-67,,
819,1600945199,35.1586101,136.923922,AAA001,5,-67,,
820,1600945199,35.1586101,136.923922,AAA001,5,-67,,
821,1600945200,35.1586101,136.923922,AAA001,5,-67,,
822,1600945201,35.1586101,136.923922,AAA001,5,-67,,
823,1600945201,35.1586101,136.923922,AAA001,5,-67,,
824,1600945202,35.1586101,136.923922,AAA001,5,-67,,
825,1600945203,35.1586101,136.923922,AAA001,5,-67,,
826,1600945204,35.1586101,136.923922,AAA001,5,-67,,
827,1600945205,35.1586101,136.923922,AAA001,5,-67,,
828,1600945205,35.1586101,136.923922,AAA001,5,-67,,
829,1600945206,35.1586101,136.923922,AAA001,5,-67,,
830,1600945207,35.1586101,136.923922,AAA001,5,-67,,
831,1600945207,35.1586101,136.923922,AAA001,5,-67,,
832,1600945208,35.1586101,136.923922,AAA001,5,-67,,
833,1600945209,35.1586101,136.923922,AAA001,5,-67,,
834,1600945209,35.1586101,136.923922,AAA001,5,-67,,
835,1600945210,35.1586101,136.923922,AAA001,5,-67,,
836,1600945211,35.1586101,136.923922,AAA001,5,-67,,
837,1600945212,35.1586101,136.923922,AAA001,5,-67,,
838,1600945212,35.1586101,136.923922,AAA001,5,-67,,
839,1600945213,35.1586101,136.923922,AAA001,5,-67,,
